id,name,type,phase,frozen,durationSeconds,startTimeSeconds,relativeTimeSeconds
1025,"Codeforces Round 505 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",CF,FINISHED,False,8100,1534685700,192783818
1027,Educational Codeforces Round 49 (Rated for Div. 2),ICPC,FINISHED,False,7200,1534602900,192866618
1023,"Codeforces Round 504 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",CF,FINISHED,False,8100,1534516500,192953018
951,VK Cup 2018 - Final,CF,FINISHED,False,10800,1534059600,193409918
1019,"Codeforces Round 503 (by SIS, Div. 1)",CF,FINISHED,False,7200,1533994500,193475018
1020,"Codeforces Round 503 (by SIS, Div. 2)",CF,FINISHED,False,7200,1533994500,193475018
1017,"Codeforces Round 502 (in memory of Leopoldo Taravilse, Div. 1 + Div. 2)",CF,FINISHED,False,9600,1533737100,193732418
1016,Educational Codeforces Round 48 (Rated for Div. 2),ICPC,FINISHED,False,7200,1533307500,194162018
1015,Codeforces Round 501 (Div. 3),ICPC,FINISHED,False,7200,1533047700,194421818
1012,Codeforces Round 500 (Div. 1) [based on EJOI],CF,FINISHED,False,9000,1532938500,194531018
1013,Codeforces Round 500 (Div. 2) [based on EJOI],CF,FINISHED,False,9000,1532938500,194531018
1010,Codeforces Round 499 (Div. 1),CF,FINISHED,False,7200,1532617500,194852018
1011,Codeforces Round 499 (Div. 2),CF,FINISHED,False,7200,1532617500,194852018
1014,Codeforces Marathon Round 2,IOI,FINISHED,False,604800,1532434500,195035018
1006,Codeforces Round 498 (Div. 3),ICPC,FINISHED,False,7200,1531751700,195717818
1009,Educational Codeforces Round 47 (Rated for Div. 2),ICPC,FINISHED,False,7200,1531578900,195890618
1007,Codeforces Round 497 (Div. 1),CF,FINISHED,False,7800,1531492500,195977018
1008,Codeforces Round 497 (Div. 2),CF,FINISHED,False,7800,1531492500,195977018
1005,Codeforces Round 496 (Div. 3),ICPC,FINISHED,False,7200,1531150500,196319018
1002,Microsoft Q# Coding Contest - Summer 2018,ICPC,FINISHED,False,259200,1530892800,196576718
1004,Codeforces Round 495 (Div. 2),CF,FINISHED,False,7200,1530808500,196661018
1003,Codeforces Round 494 (Div. 3),ICPC,FINISHED,False,7200,1530628500,196841018
997,Codeforces Round 493 (Div. 1),CF,FINISHED,False,7200,1530453900,197015618
998,Codeforces Round 493 (Div. 2),CF,FINISHED,False,7200,1530453900,197015618
1001,Microsoft Q# Coding Contest - Summer 2018 - Warmup,ICPC,FINISHED,False,259200,1530288000,197181518
1000,Educational Codeforces Round 46 (Rated for Div. 2),ICPC,FINISHED,False,7200,1530110100,197359418
995,"Codeforces Round 492 (Div. 1) [Thanks, uDebug!]",CF,FINISHED,False,7200,1529858100,197611418
996,"Codeforces Round 492 (Div. 2) [Thanks, uDebug!]",CF,FINISHED,False,7200,1529858100,197611418
991,Codeforces Round 491 (Div. 2),CF,FINISHED,False,7200,1529768100,197701418
999,Codeforces Round 490 (Div. 3),ICPC,FINISHED,False,7200,1529591700,197877818
992,Codeforces Round 489 (Div. 2),CF,FINISHED,False,7200,1529339700,198129818
993,Codeforces Round 488 by NEAR (Div. 1),CF,FINISHED,False,9000,1529166900,198302618
994,Codeforces Round 488 by NEAR (Div. 2),CF,FINISHED,False,9000,1529166900,198302618
989,Codeforces Round 487 (Div. 2),CF,FINISHED,False,7200,1528724100,198745418
990,Educational Codeforces Round 45 (Rated for Div. 2),ICPC,FINISHED,False,7200,1528625100,198844418
988,Codeforces Round 486 (Div. 3),ICPC,FINISHED,False,7200,1527863700,199605818
986,Codeforces Round 485 (Div. 1),CF,FINISHED,False,7800,1527608100,199861418
987,Codeforces Round 485 (Div. 2),CF,FINISHED,False,7800,1527608100,199861418
981,Avito Code Challenge 2018,CF,FINISHED,False,10800,1527432600,200036918
985,Educational Codeforces Round 44 (Rated for Div. 2),ICPC,FINISHED,False,7200,1526913900,200555618
982,Codeforces Round 484 (Div. 2),CF,FINISHED,False,7200,1526574900,200894618
983,"Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]",CF,FINISHED,False,7200,1526395500,201074018
984,"Codeforces Round 483 (Div. 2) [Thanks, Botan Investments and Victor Shaburov!]",CF,FINISHED,False,7200,1526395500,201074018
979,Codeforces Round 482 (Div. 2),CF,FINISHED,False,7200,1526308500,201161018
978,Codeforces Round 481 (Div. 3),ICPC,FINISHED,False,9000,1526202300,201267218
980,Codeforces Round 480 (Div. 2),CF,FINISHED,False,7200,1525791900,201677618
977,Codeforces Round 479 (Div. 3),ICPC,FINISHED,False,7200,1525615500,201854018
975,Codeforces Round 478 (Div. 2),CF,FINISHED,False,7200,1525183500,202286018
976,Educational Codeforces Round 43 (Rated for Div. 2),ICPC,FINISHED,False,7200,1525099200,202370318
966,"Codeforces Round 477 (rated, Div. 1, based on VK Cup 2018 Round 3)",CF,FINISHED,False,9000,1525007700,202461818
967,"Codeforces Round 477 (rated, Div. 2, based on VK Cup 2018 Round 3)",CF,FINISHED,False,9000,1525007700,202461818
925,VK Cup 2018 - Round 3,CF,FINISHED,False,9000,1525007700,202461818
965,"Codeforces Round 476 (Div. 2) [Thanks, Telegram!]",CF,FINISHED,False,7200,1524677700,202791818
927,VK Cup 2018 - Wild-card Round 2,IOI,FINISHED,False,604800,1524152100,203317418
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1),CF,FINISHED,False,7200,1523973900,203495618
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 2),CF,FINISHED,False,7200,1523973900,203495618
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",ICPC,FINISHED,False,18000,1523689500,203780018
962,Educational Codeforces Round 42 (Rated for Div. 2),ICPC,FINISHED,False,7200,1523370900,204098618
960,"Divide by Zero 2018 and Codeforces Round 474 (Div. 1 + Div. 2, combined)",CF,FINISHED,False,9000,1523117100,204352418
961,Educational Codeforces Round 41 (Rated for Div. 2),ICPC,FINISHED,False,7200,1522850700,204618818
959,Codeforces Round 473 (Div. 2),CF,FINISHED,False,7200,1522771500,204698018
952,April Fools Contest 2018,ICPC,FINISHED,False,7200,1522596900,204872618
956,"Codeforces Round 472 (rated, Div. 1, based on VK Cup 2018 Round 2)",CF,FINISHED,False,8100,1521905700,205563818
957,"Codeforces Round 472 (rated, Div. 2, based on VK Cup 2018 Round 2)",CF,FINISHED,False,8100,1521905700,205563818
924,VK Cup 2018 - Round 2,CF,FINISHED,False,8100,1521905700,205563818
955,Codeforces Round 471 (Div. 2),CF,FINISHED,False,9000,1521822900,205646618
954,Educational Codeforces Round 40 (Rated for Div. 2),ICPC,FINISHED,False,10800,1521698700,205770818
926,VK Cup 2018 - Wild-card Round 1,ICPC,FINISHED,False,7200,1521300900,206168618
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),ICPC,FINISHED,False,7200,1521300900,206168618
947,"Codeforces Round 470 (rated, Div. 1, based on VK Cup 2018 Round 1)",CF,FINISHED,False,7200,1520696100,206773418
948,"Codeforces Round 470 (rated, Div. 2, based on VK Cup 2018 Round 1)",CF,FINISHED,False,7200,1520696100,206773418
923,VK Cup 2018 - Round 1,CF,FINISHED,False,7200,1520696100,206773418
949,Codeforces Round 469 (Div. 1),CF,FINISHED,False,9000,1520583000,206886518
950,Codeforces Round 469 (Div. 2),CF,FINISHED,False,9000,1520583000,206886518
946,Educational Codeforces Round 39 (Rated for Div. 2),ICPC,FINISHED,False,7200,1520348700,207120818
930,"Codeforces Round 468 (Div. 1, based on Technocup 2018 Final Round)",CF,FINISHED,False,7200,1520177700,207291818
931,"Codeforces Round 468 (Div. 2, based on Technocup 2018 Final Round)",CF,FINISHED,False,7200,1520177700,207291818
944,Технокубок 2018 - Финал (только для онсайт-финалистов),CF,FINISHED,False,10800,1520152800,207316718
929,VK Cup 2018 - Квалификация 2,CF,FINISHED,False,86400,1520004900,207464618
936,Codeforces Round 467 (Div. 1),CF,FINISHED,False,7200,1519574700,207894818
937,Codeforces Round 467 (Div. 2),CF,FINISHED,False,7200,1519574700,207894818
928,VK Cup 2018 - Квалификация 1,CF,FINISHED,False,86400,1519486500,207983018
940,Codeforces Round 466 (Div. 2),CF,FINISHED,False,7200,1519464900,208004618
935,Codeforces Round 465 (Div. 2),CF,FINISHED,False,7200,1519058100,208411418
939,Codeforces Round 464 (Div. 2),CF,FINISHED,False,7200,1518861900,208607618
938,Educational Codeforces Round 38 (Rated for Div. 2),ICPC,FINISHED,False,7200,1518793500,208676018
932,"ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)",CF,FINISHED,False,7200,1518705300,208764218
933,Codeforces Round 462 (Div. 1),CF,FINISHED,False,7200,1518609900,208859618
934,Codeforces Round 462 (Div. 2),CF,FINISHED,False,7200,1518609900,208859618
922,Codeforces Round 461 (Div. 2),CF,FINISHED,False,7200,1518023700,209445818
920,Educational Codeforces Round 37 (Rated for Div. 2),ICPC,FINISHED,False,7200,1517582100,209887418
921,AIM Tech Mini Marathon 1,IOI,FINISHED,False,10800,1517500800,209968718
919,Codeforces Round 460 (Div. 2),CF,FINISHED,False,7200,1517403900,210065618
917,Codeforces Round 459 (Div. 1),CF,FINISHED,False,7200,1517236500,210233018
918,Codeforces Round 459 (Div. 2),CF,FINISHED,False,7200,1517236500,210233018
914,"Codecraft-18 and Codeforces Round 458 (Div. 1 + Div. 2, combined)",CF,FINISHED,False,10800,1516462500,211007018
916,Codeforces Round 457 (Div. 2),CF,FINISHED,False,7200,1516372500,211097018
915,Educational Codeforces Round 36 (Rated for Div. 2),ICPC,FINISHED,False,7200,1515848700,211620818
913,Hello 2018,CF,FINISHED,False,9000,1515422700,212046818
912,Codeforces Round 456 (Div. 2),CF,FINISHED,False,7200,1515162900,212306618
908,Good Bye 2017,CF,FINISHED,False,9000,1514562000,212907518
911,Educational Codeforces Round 35 (Rated for Div. 2),ICPC,FINISHED,False,7200,1514469900,212999618
909,Codeforces Round 455 (Div. 2),CF,FINISHED,False,7200,1514392500,213077018
904,Технокубок 2018 - Отборочный Раунд 4,CF,FINISHED,False,7200,1514037900,213431618
906,"Codeforces Round 454 (Div. 1, based on Technocup 2018 Elimination Round 4)",CF,FINISHED,False,7200,1514037900,213431618
907,"Codeforces Round 454 (Div. 2, based on Technocup 2018 Elimination Round 4)",CF,FINISHED,False,7200,1514037900,213431618
910,Testing Round 14 (Unrated),CF,FINISHED,False,5400,1513940700,213528818
905,Технокубок 2018 - Ознакомительный Раунд 4,CF,FINISHED,False,172800,1513861200,213608318
901,Codeforces Round 453 (Div. 1),CF,FINISHED,False,7200,1513697700,213771818
902,Codeforces Round 453 (Div. 2),CF,FINISHED,False,7200,1513697700,213771818
899,Codeforces Round 452 (Div. 2),CF,FINISHED,False,7200,1513492500,213977018
898,Codeforces Round 451 (Div. 2),CF,FINISHED,False,7200,1513424100,214045418
903,Educational Codeforces Round 34 (Rated for Div. 2),ICPC,FINISHED,False,7200,1513091100,214378418
900,Codeforces Round 450 (Div. 2),CF,FINISHED,False,7200,1513008300,214461218
896,Codeforces Round 449 (Div. 1),CF,FINISHED,False,8100,1512223500,215246018
897,Codeforces Round 449 (Div. 2),CF,FINISHED,False,8100,1512223500,215246018
895,Codeforces Round 448 (Div. 2),CF,FINISHED,False,7200,1511712300,215757218
893,Educational Codeforces Round 33 (Rated for Div. 2),ICPC,FINISHED,False,7200,1511449500,216020018
894,Codeforces Round 447 (Div. 2),CF,FINISHED,False,7200,1511099700,216369818
891,Codeforces Round 446 (Div. 1),CF,FINISHED,False,7200,1510929300,216540218
892,Codeforces Round 446 (Div. 2),CF,FINISHED,False,7200,1510929300,216540218
886,Технокубок 2018 - Отборочный Раунд 3,CF,FINISHED,False,9000,1510502700,216966818
889,"Codeforces Round 445 (Div. 1, based on Technocup 2018 Elimination Round 3)",CF,FINISHED,False,9000,1510502700,216966818
890,"Codeforces Round 445 (Div. 2, based on Technocup 2018 Elimination Round 3)",CF,FINISHED,False,9000,1510502700,216966818
888,Educational Codeforces Round 32,ICPC,FINISHED,False,7200,1510239900,217229618
885,Технокубок 2018 - Ознакомительный Раунд 3,CF,FINISHED,False,259200,1510239600,217229918
887,Codeforces Round 444 (Div. 2),CF,FINISHED,False,9000,1509725100,217744418
884,Educational Codeforces Round 31,ICPC,FINISHED,False,7200,1509113100,218356418
878,Codeforces Round 443 (Div. 1),CF,FINISHED,False,7200,1509029100,218440418
879,Codeforces Round 443 (Div. 2),CF,FINISHED,False,7200,1509029100,218440418
877,Codeforces Round 442 (Div. 2),CF,FINISHED,False,7200,1508773500,218696018
883,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,False,18000,1508573100,218896418
875,"Codeforces Round 441 (Div. 1, by Moscow Team Olympiad)",CF,FINISHED,False,7200,1508151900,219317618
876,"Codeforces Round 441 (Div. 2, by Moscow Team Olympiad)",CF,FINISHED,False,7200,1508151900,219317618
871,"Codeforces Round 440 (Div. 1, based on Technocup 2018 Elimination Round 2)",CF,FINISHED,False,7200,1508054700,219414818
872,"Codeforces Round 440 (Div. 2, based on Technocup 2018 Elimination Round 2)",CF,FINISHED,False,7200,1508054700,219414818
870,Technocup 2018 - Elimination Round 2,CF,FINISHED,False,7200,1508054700,219414818
873,Educational Codeforces Round 30,ICPC,FINISHED,False,7200,1507817100,219652418
874,Technocup 2018 - Practice Round 2,CF,FINISHED,False,259200,1507791600,219677918
869,Codeforces Round 439 (Div. 2),CF,FINISHED,False,7200,1507296900,220172618
868,Codeforces Round 438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined),CF,FINISHED,False,10800,1507187100,220282418
867,"Codeforces Round 437 (Div. 2, based on MemSQL Start[c]UP 3.0 - Round 2)",CF,FINISHED,False,10800,1506791100,220678418
865,MemSQL Start[c]UP 3.0 - Round 2 (onsite finalists),CF,FINISHED,False,10800,1506791100,220678418
866,MemSQL Start[c]UP 3.0 - Round 2 and Codeforces Round 437 (Div. 1),CF,FINISHED,False,10800,1506791100,220678418
864,Codeforces Round 436 (Div. 2),CF,FINISHED,False,7200,1506335700,221133818
855,"Manthan, Codefest 17",CF,FINISHED,False,9000,1506263700,221205818
863,Educational Codeforces Round 29,ICPC,FINISHED,False,7200,1506006300,221463218
862,Codeforces Round 435 (Div. 2),CF,FINISHED,False,7200,1505833500,221636018
847,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest, qualification stage (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,False,14400,1505739900,221729618
858,Технокубок 2018 - Отборочный Раунд 1,CF,FINISHED,False,8400,1505653500,221816018
860,"Codeforces Round 434 (Div. 1, based on Technocup 2018 Elimination Round 1)",CF,FINISHED,False,8400,1505653500,221816018
861,"Codeforces Round 434 (Div. 2, based on Technocup 2018 Elimination Round 1)",CF,FINISHED,False,8400,1505653500,221816018
859,MemSQL Start[c]UP 3.0 - Round 1,CF,FINISHED,False,9000,1505583300,221886218
857,Технокубок 2018 - Ознакомительный Раунд 1,CF,FINISHED,False,259200,1505390400,222079118
856,"Russian Code Cup 2017 - Finals [Unofficial Mirror, Div. 1 Only Recommended, Teams Allowed]",ICPC,FINISHED,False,10800,1505050500,222419018
853,"Codeforces Round 433 (Div. 1, based on Olympiad of Metropolises)",CF,FINISHED,False,7200,1504702500,222767018
854,"Codeforces Round 433 (Div. 2, based on Olympiad of Metropolises)",CF,FINISHED,False,7200,1504702500,222767018
846,Educational Codeforces Round 28,ICPC,FINISHED,False,7200,1504623900,222845618
850,"Codeforces Round 432 (Div. 1, based on IndiaHacks Final Round 2017)",CF,FINISHED,False,9000,1504535700,222933818
851,"Codeforces Round 432 (Div. 2, based on IndiaHacks Final Round 2017)",CF,FINISHED,False,9000,1504535700,222933818
852,Bubble Cup X - Finals [Online Mirror],ICPC,FINISHED,False,18000,1504432800,223036718
848,Codeforces Round 431 (Div. 1),CF,FINISHED,False,7200,1504272900,223196618
849,Codeforces Round 431 (Div. 2),CF,FINISHED,False,7200,1504272900,223196618
842,Codeforces Round 430 (Div. 2),CF,FINISHED,False,7200,1504019100,223450418
843,AIM Tech Round 4 (Div. 1),CF,FINISHED,False,9000,1503592500,223877018
844,AIM Tech Round 4 (Div. 2),CF,FINISHED,False,9000,1503592500,223877018
845,Educational Codeforces Round 27,ICPC,FINISHED,False,7200,1503327900,224141618
840,Codeforces Round 429 (Div. 1),CF,FINISHED,False,7200,1503068700,224400818
841,Codeforces Round 429 (Div. 2),CF,FINISHED,False,7200,1503068700,224400818
839,Codeforces Round 428 (Div. 2),CF,FINISHED,False,7200,1502548500,224921018
838,"IndiaHacks 2nd Elimination 2017 (unofficial, unrated mirror, ICPC rules)",ICPC,FINISHED,False,10800,1502085900,225383618
837,Educational Codeforces Round 26,ICPC,FINISHED,False,7200,1501773300,225696218
835,Codeforces Round 427 (Div. 2),CF,FINISHED,False,7200,1501511700,225957818
833,Codeforces Round 426 (Div. 1),CF,FINISHED,False,7200,1501425300,226044218
834,Codeforces Round 426 (Div. 2),CF,FINISHED,False,7200,1501425300,226044218
832,Codeforces Round 425 (Div. 2),CF,FINISHED,False,7200,1500906900,226562618
825,Educational Codeforces Round 25,ICPC,FINISHED,False,7200,1500217500,227252018
830,"Codeforces Round 424 (Div. 1, rated, based on VK Cup Finals)",CF,FINISHED,False,7200,1499958300,227511218
831,"Codeforces Round 424 (Div. 2, rated, based on VK Cup Finals)",CF,FINISHED,False,7200,1499958300,227511218
827,"Codeforces Round 423 (Div. 1, rated, based on VK Cup Finals)",CF,FINISHED,False,7200,1499791500,227678018
828,"Codeforces Round 423 (Div. 2, rated, based on VK Cup Finals)",CF,FINISHED,False,7200,1499791500,227678018
823,VK Cup 2017 - Finals,CF,FINISHED,False,10800,1499587500,227882018
826,VK Cup 2017 - Finals (practice session),CF,FINISHED,False,4800,1499502000,227967518
822,Codeforces Round 422 (Div. 2),CF,FINISHED,False,7200,1499011500,228458018
818,Educational Codeforces Round 24,ICPC,FINISHED,False,8100,1498748700,228720818
819,Codeforces Round 421 (Div. 1),CF,FINISHED,False,7200,1498574100,228895418
820,Codeforces Round 421 (Div. 2),CF,FINISHED,False,7200,1498574100,228895418
821,Codeforces Round 420 (Div. 2),CF,FINISHED,False,8100,1498401300,229068218
815,Codeforces Round 419 (Div. 1),CF,FINISHED,False,7200,1497710100,229759418
816,Codeforces Round 419 (Div. 2),CF,FINISHED,False,7200,1497710100,229759418
817,Educational Codeforces Round 23,ICPC,FINISHED,False,8100,1497539100,229930418
814,Codeforces Round 418 (Div. 2),CF,FINISHED,False,7200,1496837700,230631818
813,Educational Codeforces Round 22,ICPC,FINISHED,False,7200,1496675100,230794418
812,Codeforces Round 417 (Div. 2),CF,FINISHED,False,7200,1496326500,231143018
802,"Helvetic Coding Contest 2017 online mirror (teams allowed, unrated)",ICPC,FINISHED,False,16200,1495958700,231510818
811,Codeforces Round 416 (Div. 2),CF,FINISHED,False,7200,1495877700,231591818
809,Codeforces Round 415 (Div. 1),CF,FINISHED,False,7200,1495303500,232166018
810,Codeforces Round 415 (Div. 2),CF,FINISHED,False,7200,1495303500,232166018
808,Educational Codeforces Round 21,ICPC,FINISHED,False,9000,1494860700,232608818
794,"Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)",CF,FINISHED,False,7200,1494668100,232801418
799,"Playrix Codescapes Cup (Codeforces Round 413, rated, Div. 1 + Div. 2)",CF,FINISHED,False,7200,1494516900,232952618
806,"Codeforces Round 412 (rated, Div. 1, based on VK Cup 2017 Round 3)",CF,FINISHED,False,10800,1494171900,233297618
807,"Codeforces Round 412 (rated, Div. 2, base on VK Cup 2017 Round 3)",CF,FINISHED,False,10800,1494171900,233297618
773,VK Cup 2017 - Round 3,CF,FINISHED,False,10800,1494171900,233297618
804,Codeforces Round 411 (Div. 1),CF,FINISHED,False,7200,1493909400,233560118
805,Codeforces Round 411 (Div. 2),CF,FINISHED,False,7200,1493909400,233560118
803,Educational Codeforces Round 20,ICPC,FINISHED,False,8100,1493391900,234077618
775,VK Cup 2017 - Wild Card Round 2,IOI,FINISHED,False,604800,1493220900,234248618
793,Tinkoff Challenge - Elimination Round,CF,FINISHED,False,7200,1492965900,234503618
798,Codeforces Round 410 (Div. 2),CF,FINISHED,False,7200,1492785300,234684218
800,"Codeforces Round 409 (rated, Div. 1, based on VK Cup 2017 Round 2)",CF,FINISHED,False,7200,1492356900,235112618
801,"Codeforces Round 409 (rated, Div. 2, based on VK Cup 2017 Round 2)",CF,FINISHED,False,7200,1492356900,235112618
772,VK Cup 2017 - Round 2,CF,FINISHED,False,7200,1492356900,235112618
797,Educational Codeforces Round 19,ICPC,FINISHED,False,7200,1492266900,235202618
796,Codeforces Round 408 (Div. 2),CF,FINISHED,False,7200,1491842100,235627418
774,VK Cup 2017 - Wild Card Round 1,ICPC,FINISHED,False,7200,1491406500,236063018
795,VK Cup 2017 - Wild Card Round 1 (Unofficial Public Mirror),ICPC,FINISHED,False,7200,1491406500,236063018
784,April Fools Contest 2017,ICPC,FINISHED,False,7200,1490972400,236497118
788,Codeforces Round 407 (Div. 1),CF,FINISHED,False,7200,1490803500,236666018
789,Codeforces Round 407 (Div. 2),CF,FINISHED,False,7200,1490803500,236666018
792,Educational Codeforces Round 18,ICPC,FINISHED,False,7200,1490625300,236844218
786,Codeforces Round 406 (Div. 1),CF,FINISHED,False,7200,1490281500,237188018
787,Codeforces Round 406 (Div. 2),CF,FINISHED,False,7200,1490281500,237188018
790,"Codeforces Round 405 (rated, Div. 1, based on VK Cup 2017 Round 1)",CF,FINISHED,False,7200,1489851300,237618218
791,"Codeforces Round 405 (rated, Div. 2, based on VK Cup 2017 Round 1)",CF,FINISHED,False,7200,1489851300,237618218
771,VK Cup 2017 - Round 1,CF,FINISHED,False,7200,1489851300,237618218
785,Codeforces Round 404 (Div. 2),CF,FINISHED,False,7800,1489590300,237879218
770,VK Cup 2017 - Qualification 2,CF,FINISHED,False,86400,1489233600,238235918
781,"Codeforces Round 403 (Div. 1, based on Technocup 2017 Finals)",CF,FINISHED,False,7200,1488719100,238750418
782,"Codeforces Round 403 (Div. 2, based on Technocup 2017 Finals)",CF,FINISHED,False,7200,1488719100,238750418
780,Технокубок 2017 - Финал (только для онсайт-финалистов),CF,FINISHED,False,10800,1488705300,238764218
769,VK Cup 2017 - Qualification 1,CF,FINISHED,False,86400,1488628800,238840718
778,Codeforces Round 402 (Div. 1),CF,FINISHED,False,7200,1488096300,239373218
779,Codeforces Round 402 (Div. 2),CF,FINISHED,False,7200,1488096300,239373218
777,Codeforces Round 401 (Div. 2),CF,FINISHED,False,7200,1487930700,239538818
776,"ICM Technex 2017 and Codeforces Round 400 (Div. 1 + Div. 2, combined)",CF,FINISHED,False,7800,1487861100,239608418
768,"Divide by Zero 2017 and Codeforces Round 399 (Div. 1 + Div. 2, combined)",CF,FINISHED,False,9600,1487606700,239862818
767,Codeforces Round 398 (Div. 2),CF,FINISHED,False,7200,1487408700,240060818
765,Codeforces Round 397 by Kaspersky Lab and Barcelona Bootcamp (Div. 1 + Div. 2 combined),CF,FINISHED,False,10800,1487059500,240410018
766,Codeforces Round 396 (Div. 2),CF,FINISHED,False,7200,1486487100,240982418
763,Codeforces Round 395 (Div. 1),CF,FINISHED,False,7200,1486042500,241427018
764,Codeforces Round 395 (Div. 2),CF,FINISHED,False,7200,1486042500,241427018
761,Codeforces Round 394 (Div. 2),CF,FINISHED,False,7200,1485873300,241596218
762,Educational Codeforces Round 17,ICPC,FINISHED,False,7200,1485354900,242114618
756,8VC Venture Cup 2017 - Final Round,CF,FINISHED,False,7200,1485108900,242360618
759,Codeforces Round 393 (Div. 1) (8VC Venture Cup 2017 - Final Round Div. 1 Edition),CF,FINISHED,False,7200,1485108900,242360618
760,Codeforces Round 393 (Div. 2) (8VC Venture Cup 2017 - Final Round Div. 2 Edition),CF,FINISHED,False,7200,1485108900,242360618
758,Codeforces Round 392 (Div. 2),CF,FINISHED,False,7200,1484838300,242631218
755,8VC Venture Cup 2017 - Elimination Round,CF,FINISHED,False,7200,1484499900,242969618
757,"Codecraft-17 and Codeforces Round 391 (Div. 1 + Div. 2, combined)",CF,FINISHED,False,10800,1484235300,243234218
754,Codeforces Round 390 (Div. 2),CF,FINISHED,False,7200,1483713300,243756218
750,Good Bye 2016,CF,FINISHED,False,9000,1483107300,244362218
753,Testing Round 13,CF,FINISHED,False,4500,1483002300,244467218
752,"Codeforces Round 389 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 3)",CF,FINISHED,False,7200,1482656700,244812818
748,Technocup 2017 - Elimination Round 3,CF,FINISHED,False,7200,1482656700,244812818
751,Технокубок 2017 - Ознакомительный Раунд 3,CF,FINISHED,False,257400,1482395400,245074118
749,Codeforces Round 388 (Div. 2),CF,FINISHED,False,7200,1482165300,245304218
747,Codeforces Round 387 (Div. 2),CF,FINISHED,False,7200,1482113100,245356418
746,Codeforces Round 386 (Div. 2),CF,FINISHED,False,9000,1482057300,245412218
744,Codeforces Round 385 (Div. 1),CF,FINISHED,False,7200,1481992500,245477018
745,Codeforces Round 385 (Div. 2),CF,FINISHED,False,7200,1481992500,245477018
743,Codeforces Round 384 (Div. 2),CF,FINISHED,False,7200,1481726100,245743418
741,Codeforces Round 383 (Div. 1),CF,FINISHED,False,7200,1481034900,246434618
742,Codeforces Round 383 (Div. 2),CF,FINISHED,False,7200,1481034900,246434618
736,Codeforces Round 382 (Div. 1),CF,FINISHED,False,7200,1480264500,247205018
735,Codeforces Round 382 (Div. 2),CF,FINISHED,False,7200,1480264500,247205018
739,Codeforces Round 381 (Div. 1),CF,FINISHED,False,7200,1479918900,247550618
740,Codeforces Round 381 (Div. 2),CF,FINISHED,False,7200,1479918900,247550618
737,"Codeforces Round 380 (Div. 1, Rated, Based on Technocup 2017 - Elimination Round 2)",CF,FINISHED,False,7200,1479632700,247836818
738,"Codeforces Round 380 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 2)",CF,FINISHED,False,7200,1479632700,247836818
729,Technocup 2017 - Elimination Round 2,CF,FINISHED,False,7200,1479632700,247836818
728,Технокубок 2017 - Ознакомительный Раунд 2,CF,FINISHED,False,259200,1479369600,248099918
734,Codeforces Round 379 (Div. 2),CF,FINISHED,False,7200,1479227700,248241818
733,Codeforces Round 378 (Div. 2),CF,FINISHED,False,9000,1477922700,249546818
730,"2016-2017 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,False,18000,1477209600,250259918
725,Canada Cup 2016,CF,FINISHED,False,9000,1477148700,250320818
732,Codeforces Round 377 (Div. 2),CF,FINISHED,False,9000,1476714900,250754618
731,Codeforces Round 376 (Div. 2),CF,FINISHED,False,7200,1476611100,250858418
727,"Technocup 2017 - Elimination Round 1 (Unofficially Open for Everyone, Rated for Div. 2)",CF,FINISHED,False,7200,1476522300,250947218
726,Технокубок 2017 - Ознакомительный Раунд 1,CF,FINISHED,False,255600,1476262800,251206718
724,"Intel Code Challenge Final Round (Div. 1 + Div. 2, Combined)",CF,FINISHED,False,10800,1475928900,251540618
723,Codeforces Round 375 (Div. 2),CF,FINISHED,False,9000,1475494500,251975017
722,"Intel Code Challenge Elimination Round (Div. 1 + Div. 2, combined)",CF,FINISHED,False,7200,1475330700,252138818
721,Codeforces Round 374 (Div. 2),CF,FINISHED,False,7200,1475244300,252225218
718,Codeforces Round 373 (Div. 1),CF,FINISHED,False,7200,1474635900,252833618
719,Codeforces Round 373 (Div. 2),CF,FINISHED,False,7200,1474635900,252833618
